base_timestamp,horizon_step,forecast_timestamp,y_pred,y_true
2018-01-22 07:00:00+00:00,1,2018-01-22 08:00:00+00:00,13537.7509765625,11541.580078125
2018-01-22 07:00:00+00:00,2,2018-01-22 09:00:00+00:00,13204.4775390625,11634.08984375
2018-01-22 07:00:00+00:00,3,2018-01-22 10:00:00+00:00,12870.95703125,11473.26953125
2018-01-22 08:00:00+00:00,1,2018-01-22 09:00:00+00:00,13495.60546875,11634.08984375
2018-01-22 08:00:00+00:00,2,2018-01-22 10:00:00+00:00,13132.43359375,11473.26953125
2018-01-22 08:00:00+00:00,3,2018-01-22 11:00:00+00:00,12794.1728515625,11634.0302734375
2018-01-22 09:00:00+00:00,1,2018-01-22 10:00:00+00:00,13442.04296875,11473.26953125
2018-01-22 09:00:00+00:00,2,2018-01-22 11:00:00+00:00,13074.06640625,11634.0302734375
2018-01-22 09:00:00+00:00,3,2018-01-22 12:00:00+00:00,12752.9267578125,11756.5
2018-01-22 10:00:00+00:00,1,2018-01-22 11:00:00+00:00,13433.80859375,11634.0302734375
2018-01-22 10:00:00+00:00,2,2018-01-22 12:00:00+00:00,13066.7099609375,11756.5
2018-01-22 10:00:00+00:00,3,2018-01-22 13:00:00+00:00,12723.91796875,11753.490234375
2018-01-22 11:00:00+00:00,1,2018-01-22 12:00:00+00:00,13414.9296875,11756.5
2018-01-22 11:00:00+00:00,2,2018-01-22 13:00:00+00:00,13004.267578125,11753.490234375
2018-01-22 11:00:00+00:00,3,2018-01-22 14:00:00+00:00,12698.873046875,11744.1103515625
2018-01-22 12:00:00+00:00,1,2018-01-22 13:00:00+00:00,13366.966796875,11753.490234375
2018-01-22 12:00:00+00:00,2,2018-01-22 14:00:00+00:00,12970.4326171875,11744.1103515625
2018-01-22 12:00:00+00:00,3,2018-01-22 15:00:00+00:00,12689.2548828125,11717.9501953125
2018-01-22 13:00:00+00:00,1,2018-01-22 14:00:00+00:00,13380.75390625,11744.1103515625
2018-01-22 13:00:00+00:00,2,2018-01-22 15:00:00+00:00,12998.908203125,11717.9501953125
2018-01-22 13:00:00+00:00,3,2018-01-22 16:00:00+00:00,12689.302734375,11303.9296875
2018-01-22 14:00:00+00:00,1,2018-01-22 15:00:00+00:00,13385.939453125,11717.9501953125
2018-01-22 14:00:00+00:00,2,2018-01-22 16:00:00+00:00,12971.998046875,11303.9296875
2018-01-22 14:00:00+00:00,3,2018-01-22 17:00:00+00:00,12655.212890625,11343.240234375
2018-01-22 15:00:00+00:00,1,2018-01-22 16:00:00+00:00,13329.0576171875,11303.9296875
2018-01-22 15:00:00+00:00,2,2018-01-22 17:00:00+00:00,12898.62890625,11343.240234375
